comment_id,video_id,author_name_hash,comment_text,published_at,like_count,reply_count,parent_comment_id,language_detected,source,created_at
UgzSyGIhf9QpvQAJPN14AaABAg.A8KhTOCndwAAEwGxQOMmK2,6nCw50D5TWQ,33eb3715e83aa44a,"Effectively, you will end up spending three times more. The only real advantage is being able to show off",2025-02-24T18:09:57Z,1,0,UgzSyGIhf9QpvQAJPN14AaABAg,en,youtube,2026-01-14T13:23:11.932393
UgzSyGIhf9QpvQAJPN14AaABAg.A8KhTOCndwAAEwJ1mL_cCW,6nCw50D5TWQ,6a267a42a2350f46,@jayanmanol I did a quote for a Model Y I was interested in and my insurance would go up 3 times while compareble ice small SUV from the same year would bring the insure up only 200 compared to 1200,2025-02-24T18:28:10Z,0,0,UgzSyGIhf9QpvQAJPN14AaABAg,en,youtube,2026-01-14T13:23:11.932399
UgworjBqgSq65l27BEl4AaABAg,6nCw50D5TWQ,6c6979bec918c7b5,"TLDR:
If you’re buying a Tesla to save money compared to gas vehicles you’re buying the wrong car for the wrong reasons. If you want to save money on gas and maintenance buy a hybrid like a Prius",2025-07-31T14:40:41Z,7,0,,en,youtube,2026-01-14T13:23:12.328458
UgzrouHeijQwpbmh2XV4AaABAg,6nCw50D5TWQ,8b7c44cfc069824b,Great thumbnail. Really caught me interest. 👍,2024-03-22T15:50:06Z,5,0,,en,youtube,2026-01-14T13:23:11.932410
UgxJBAARie6CVlIOCTZ4AaABAg,6nCw50D5TWQ,a0db5fbcb814eb3f,I’m paying 120-140 for 26 gal on my truck every 4 days driving 42 miles a day I’m definitely getting a Tesla now I can charge for free at my place of work,2024-09-07T03:09:58Z,49,4,,en,youtube,2026-01-14T13:23:12.328676
UgxJBAARie6CVlIOCTZ4AaABAg.A83vozGS0QNAF1qYT-aKVT,6nCw50D5TWQ,b870cf45e5897314,"If you don’t need that much range, get a 2025 Lexus rz300e base model. If you lease it, they give you 10K off the price from EV rebates. You get to lease it for a price of 34K and then negotiate the money factor on the lease so the payment goes down. Tell them you can’t pay over $500 a month on it and ask if that’s the best price or else you won’t be able to take it. Then you just buy it once your 3 year lease is done!",2025-02-27T07:25:10Z,3,0,UgxJBAARie6CVlIOCTZ4AaABAg,en,youtube,2026-01-14T13:23:11.932423
UgxJBAARie6CVlIOCTZ4AaABAg.A83vozGS0QNAF1q_Zluf_G,6nCw50D5TWQ,b870cf45e5897314,Not to mention it’s more efficient on electricity than a tesla!,2025-02-27T07:25:27Z,2,0,UgxJBAARie6CVlIOCTZ4AaABAg,en,youtube,2026-01-14T13:23:11.932429
UgxJBAARie6CVlIOCTZ4AaABAg.A83vozGS0QNAKIHJP7qWbF,6nCw50D5TWQ,d46241d7b81b5677,@artificial_commenterdoes this actually work or is it bs?,2025-07-07T23:12:35Z,0,0,UgxJBAARie6CVlIOCTZ4AaABAg,en,youtube,2026-01-14T13:23:11.932439
UgxJBAARie6CVlIOCTZ4AaABAg.A83vozGS0QNANLc_a71mRv,6nCw50D5TWQ,4210dd2a6ca66e6d,"Yes, get out of that truck and into an EV.  I have a longer commute and I need something to offset the gas.",2025-09-21T19:59:05Z,0,0,UgxJBAARie6CVlIOCTZ4AaABAg,en,youtube,2026-01-14T13:23:11.932445
UgyMUreYNHtrpswHADp4AaABAg,6nCw50D5TWQ,77ed58c83baec5a2,"Good thing I live in CA so cold weather is not a problem and at my work, they have free charging 🔋😅",2024-03-22T13:20:33Z,32,2,,en,youtube,2026-01-14T13:23:11.932451
UgyMUreYNHtrpswHADp4AaABAg.A1HrM9dxh58A1I2w6AkMAY,6nCw50D5TWQ,284038396ca42734,Didn't Cali have a time where electrical uses were based on what the government allowed?,2024-03-22T15:10:27Z,1,0,UgyMUreYNHtrpswHADp4AaABAg,en,youtube,2026-01-14T13:23:11.932457
UgyMUreYNHtrpswHADp4AaABAg.A1HrM9dxh58A1I5XoMWZvI,6nCw50D5TWQ,77ed58c83baec5a2,"@DUICE08 As long as you pay for it, you can use as much as you want",2024-03-22T15:33:13Z,0,0,UgyMUreYNHtrpswHADp4AaABAg,en,youtube,2026-01-14T13:23:11.932463
UgydQc-XoAqYuzouVpd4AaABAg,6nCw50D5TWQ,2e2658be5838300d,"Tesla owner here in the Bay Area, California. If you like remote temperature control before you get to the car, getting in the car and drive instantly without warming up the engine, smelling the first whip of the gas exhaust, no oil stain in your driveway, 360 degrees covered dash cam, driving in heavy traffic all the time, teslas may be a good option. But here in the Bay Area we are paying premium for charging both at superchargers and at home unless you have discounts or free charging some where. Owning a Tesla is getting very expensive. And don’t ever trust the advertised range even for a new one. In real world  you’ll get 85-90% of that in normal driving.",2024-11-15T01:00:37Z,16,1,,en,youtube,2026-01-14T13:23:12.328626
UgydQc-XoAqYuzouVpd4AaABAg.AAqMrwreTxwABOzCVoBbQ7,6nCw50D5TWQ,44d5912c9c9c13a7,First mistake was not leaving CA,2024-11-28T20:57:46Z,4,0,UgydQc-XoAqYuzouVpd4AaABAg,en,youtube,2026-01-14T13:23:11.932475
Ugyltj_otP9Q3AYMjSl4AaABAg,6nCw50D5TWQ,bf3c745aa2fd6f2a,I was just trying to find a video like this 👍🏻😊,2024-03-22T19:06:25Z,2,0,,en,youtube,2026-01-14T13:23:11.932481
Ugy2hX68Ua1_gppS_KZ4AaABAg,6nCw50D5TWQ,dd24f1f67da98467,"Tesla offers cutting-edge tech, reduced fuel costs, and a unique driving experience, but hidden costs—like charging setup, insurance, tire wear, and taxes—make it expensive. It’s ideal for tech enthusiasts, but not always the cheapest or most practical option.",2024-11-25T11:23:16Z,4,0,,en,youtube,2026-01-14T13:23:12.328611
Ugwy3ZA7YxXKvYwlp014AaABAg,6nCw50D5TWQ,816beaec72c882b0,"Dude, in winter like that get a proper winter tire. All seasons are horrible below freezing.",2025-12-07T17:35:53Z,0,0,,en,youtube,2026-01-14T13:23:12.328395
UgyDS1kEnzqDCvYtBXZ4AaABAg,6nCw50D5TWQ,a131a9d29dffef58,I did one day of research and it’s so many cheaper options to get charging at home without the huge electric update,2025-05-08T17:08:55Z,0,0,,en,youtube,2026-01-14T13:23:12.328513
UgwiXbZ1rTyHn9k20Ox4AaABAg,6nCw50D5TWQ,c18e3536bf3880a2,I’m in Florida so the only big deterrent is the insurance. Clean record but this state is a mess with any type of insurance.,2024-04-15T16:14:29Z,4,0,,en,youtube,2026-01-14T13:23:12.328815
UgzRy3qH4yfrFYFUr4J4AaABAg,6nCw50D5TWQ,218c42d0efa46d56,"I disagree with many of the things you said in this video. Consumers Energy has a rebate where you can get your EV charger for basically free. Also, charging at night is way cheaper than buying gas. Also, if you have to use the Superchargers on a daily basis, then buying an EV is not for you.",2024-05-17T15:34:27Z,13,1,,en,youtube,2026-01-14T13:23:12.328762
UgzRy3qH4yfrFYFUr4J4AaABAg.A3YIBpeEesvA8eJLmMpnlb,6nCw50D5TWQ,d5dc9d8fa3940ad9,This comment right here is the truth. In my state charging an EV with a plan is 5 cents from 9pm to 5am compared to the peak 11-16 cents,2024-09-21T15:36:12Z,3,0,UgzRy3qH4yfrFYFUr4J4AaABAg,en,youtube,2026-01-14T13:23:11.932518
UgxwR7QC0oXqUbzvIrp4AaABAg,6nCw50D5TWQ,f03d109067cb9219,"I also have white seats in my Tesla Model Y, but the blue denim from my Jeans is a huge problem. So I now have seat covers, as denim is impossible to get of. How are your seats holding up, and are you even wearing blue jeans ?",2024-03-22T13:30:19Z,7,3,,en,youtube,2026-01-14T13:23:11.932523
UgxwR7QC0oXqUbzvIrp4AaABAg.A1HsTjf1rB0A8fRLJ79vOR,6nCw50D5TWQ,949d69e8668829f6,I thought that same thing when I saw the white seats,2024-09-22T02:05:17Z,0,0,UgxwR7QC0oXqUbzvIrp4AaABAg,en,youtube,2026-01-14T13:23:11.932534
UgxwR7QC0oXqUbzvIrp4AaABAg.A1HsTjf1rB0AER2uIGbCzS,6nCw50D5TWQ,58072ead6e6be1dd,tesla fan boys will always say white seats are easy to maintain. white is always a magnet for stains. its beautiful to look at though if its new,2025-02-12T05:51:29Z,0,0,UgxwR7QC0oXqUbzvIrp4AaABAg,en,youtube,2026-01-14T13:23:11.932540
UgxwR7QC0oXqUbzvIrp4AaABAg.A1HsTjf1rB0AIPdlQ2ZWvu,6nCw50D5TWQ,4b8aa4c22b5eceb2,A lady i met said u can buy seat covers online for $50 so it protexts them & the white seats have white covers so u cant even telll,2025-05-22T02:49:25Z,0,0,UgxwR7QC0oXqUbzvIrp4AaABAg,en,youtube,2026-01-14T13:23:11.932546
UgzogTyMCT5yLHBzcWR4AaABAg,6nCw50D5TWQ,364a9027b621be1c,Never have any of these issues lol,2025-08-11T15:55:15Z,0,0,,en,youtube,2026-01-14T13:23:12.328453
UgznFjhU3AlIVAwEKhV4AaABAg,6nCw50D5TWQ,6cbb6b67fecd6a67,I wired my own feed to my garage and then I put a new breaker panel and level 2 EVSE in it too but I’ve been doing my own home wiring for decades and I’ve never had a problem and I’ve corrected many wiring mistakes in a few homes I’ve bought too.,2024-05-12T04:26:28Z,3,0,,en,youtube,2026-01-14T13:23:12.328783
UgxWNv11alONRyJWunx4AaABAg,6nCw50D5TWQ,0470ed0ba50c1875,A full charge costed me around 12-$15 here in Memphis TN . (20% To full charge),2025-05-07T04:42:41Z,0,0,,en,youtube,2026-01-14T13:23:12.328518
UgxfMRonT60uj1Twwpd4AaABAg,6nCw50D5TWQ,43620bf25c69a971,Very informative video!!! Thank you.,2025-05-30T15:13:15Z,0,0,,en,youtube,2026-01-14T13:23:12.328484
UgwV0RxtDVsvc5hL3K94AaABAg,6nCw50D5TWQ,d19b54805f72c19b,"In CO it doesn’t matter what you drive, if you don’t get good tires, you’ll spin out anywhere",2025-06-29T06:36:50Z,0,0,,en,youtube,2026-01-14T13:23:12.328463
Ugy4wabiDN-g4VQwk8d4AaABAg,6nCw50D5TWQ,4e21b81a398aae6d,"Solar on the roof along with a home charger has my EV energy costs far below the 17 cents per kWh the power company charges.  The tires seem to be holding up fairly well for the first year and 14,000 miles since I try to avoid rapid acceleration most of the time.  Insurance with Tesla is slightly less than I paid for a full coverage on a Chevy Volt and liability on a Ford Ranger Pickup.  Yep, $100 for conductivity,  Not sure about extra tax since my tags are good for another year.  I save over a $1,000 in fuel costs yearly with no oil changes, transmission service, brakes, hoses, gaskets belts, antifreeze or the other crap my ICE cars all needed.  Love my EV, and would never consider going back to gas.",2025-04-25T04:25:20Z,1,0,,en,youtube,2026-01-14T13:23:12.328524
Ugzg6z0u-rYMqKH0rjp4AaABAg,6nCw50D5TWQ,40498aae1691d4da,"Remember your saving on maintenance on the vehicle. No oil changes, tune ups and compared to gas motor that’s where the savings will be buddy.",2025-02-08T18:44:01Z,0,0,,en,youtube,2026-01-14T13:23:12.328577
UgwZGm0cNuZOjB_xhnl4AaABAg,6nCw50D5TWQ,24dd8fddb4b39291,"Thank you for the information, this was very helpful and informative. God bless you.",2025-03-12T23:09:18Z,0,0,,en,youtube,2026-01-14T13:23:12.328551
Ugxd_dDUZ2mz9Y76S4N4AaABAg,6nCw50D5TWQ,cbea308886ea1036,Heyyyy weren't you doing cell phone reviews? Welcome to the Tesla family 😊,2025-06-15T21:01:16Z,0,0,,en,youtube,2026-01-14T13:23:12.328468
Ugw6D6GZw4XlNWrXosx4AaABAg,6nCw50D5TWQ,a058c2bb4a4b2281,I thought my motorcycle tires were expensive.,2024-06-14T16:02:54Z,0,0,,en,youtube,2026-01-14T13:23:12.328709
UgwhL9fhBbV5whdoLUR4AaABAg,6nCw50D5TWQ,92b84b0ff9437582,"And nowadays you get taxxed for having an EV my friend got a Tesla he had to pay a $2500 tax for registering his vehicle in the state 

You know how much gas you spend on average on a corolla? 

$1500

Imagine that. Paying 1k more when the whole point was to save money LOL",2025-05-22T12:49:55Z,1,0,,en,youtube,2026-01-14T13:23:12.328500
Ugxl3gD49VANWwfp5jJ4AaABAg,6nCw50D5TWQ,1580bce1e770b78e,thank you!,2024-09-24T08:28:23Z,0,0,,en,youtube,2026-01-14T13:23:12.328665
UgzEfykvbEHgR2Bj04Z4AaABAg,6nCw50D5TWQ,3437db7137352ae4,"when the battery starts to explode or on fire, you will know how much to pay.",2024-05-31T23:53:54Z,0,0,,en,youtube,2026-01-14T13:23:12.328729
UgyRaOcdAmM7aYvN5a14AaABAg,6nCw50D5TWQ,29564631db9d539d,Lol I went from a tacoma to a tesla. Its still overall cheaper having a tesla and charging only at supercharger than filling that truck up every few days,2025-06-09T12:37:21Z,0,0,,en,youtube,2026-01-14T13:23:12.328479
Ugyx7O3X7F43HAvNrRl4AaABAg,6nCw50D5TWQ,2cca0c57dd1920e5,Cool video dude tires are a money grab holy moly,2024-04-03T21:18:46Z,0,0,,en,youtube,2026-01-14T13:23:11.932636
Ugy7ekfTp3LtqegkaLZ4AaABAg,6nCw50D5TWQ,f29576efb9b72c1c,Nice video,2024-06-29T20:31:19Z,0,0,,en,youtube,2026-01-14T13:23:12.328691
UgwEs-nh0ok1Auta2Px4AaABAg,6nCw50D5TWQ,551a2e6d8597a853,13k miles for new tires geez I still have my tires after 6 years and 50 k miles,2024-08-27T08:57:39Z,0,0,,en,youtube,2026-01-14T13:23:12.328681
UgxDpCIg0Z9doVWZlZd4AaABAg,6nCw50D5TWQ,dd5cbcb9b7461cd4,"I just called my insurance today, they cuoted me $400 per month full coverage",2025-05-24T02:20:18Z,2,1,,en,youtube,2026-01-14T13:23:12.328495
UgxDpCIg0Z9doVWZlZd4AaABAg.AIUk0pl5-wLALGH2vGWQG6,6nCw50D5TWQ,ac8e94423062e390,do you get In a crash every week and are you a 16 yo male? that insane that price.,2025-08-01T01:03:15Z,0,0,UgxDpCIg0Z9doVWZlZd4AaABAg,en,youtube,2026-01-14T13:23:11.932658
UgynmDvQfi71JTJusnt4AaABAg,6nCw50D5TWQ,86feee6450090169,I think all these fees even out when you figure in all oil changes and transmission fluid   There are 1000’s of moving parts in a combustion engine and transmission.  Not to mention all the emissions stuff that goes out on internal combustion engines. I don’t agree charging infrastructure needs a lot of improvement.,2024-10-14T00:48:10Z,4,2,,en,youtube,2026-01-14T13:23:12.328655
UgynmDvQfi71JTJusnt4AaABAg.A9Yx-msZyKJADWJABksGNb,6nCw50D5TWQ,377345ece2c4e10d,"Now a days, oil changes are required every 10k miles and so it's usually done once per year at around $140 or so, this is not a big expense. Transmission oil changes are done at such a high mileage that I can't remember the last time I did this to a car I owned. 
I would like to get an EV but I think electricity will become much more expensive than gas in 2025+. We'll see where this goes .",2025-01-20T10:18:25Z,0,0,UgynmDvQfi71JTJusnt4AaABAg,en,youtube,2026-01-14T13:23:11.932669
UgynmDvQfi71JTJusnt4AaABAg.A9Yx-msZyKJAPPjy772Qqp,6nCw50D5TWQ,22535cccb3ab7a9c,If you’re waiting 10k miles to change oil then you’re gonna have a lot of issues down the line. 3k-5k is a must to properly maintain a good engine,2025-11-12T03:23:21Z,0,0,UgynmDvQfi71JTJusnt4AaABAg,en,youtube,2026-01-14T13:23:11.932674
UgwhjLRTR1F2zaa0w194AaABAg,6nCw50D5TWQ,20a84dc376294e6c,Tires for 1200? For real? More like 1400. I still think it’s not expensive. Try a BMW performance or better yet a track tire for Porsche! The home charger (new homes) already come with NEMA 30aM.,2025-11-17T22:25:25Z,0,0,,en,youtube,2026-01-14T13:23:12.328425
UgwJ5dej4EPkq0sX3y94AaABAg,6nCw50D5TWQ,dcb13596d94ac7e3,"Thanks for this. There's no way I'd ever pay those insurance and tire expenses. And subscription fees to drive my car? HA, no thanks. And registration fees assuming 20-30k miles/yr? That's off base too, the average is closer to 15k and I drive less than 10k/yr. Lastly, oil companies are buying up the charging network and, no doubt, are going to eliminate the cost advantage of an EV over an ICE vehicle. They need to make their rape money somehow, just watch. I'm sticking with my ""03 BMW 530i. Runs like a champ, is quiet and smooth, gets 30mpg, tires cost $600, registration costs $120, and full coverage insurance costs $950/yr.",2024-06-14T23:32:16Z,0,0,,en,youtube,2026-01-14T13:23:12.328704
Ugz1q4ttzK7X32zQ5Ml4AaABAg,6nCw50D5TWQ,8c8047b5bd848e80,Great video and warning for potential EV buyers.  Another one for me is depreciation and wildly fluctuating Tesla new car prices (which have somewhat stabilized for now).  Caveat Emptor!,2024-03-26T19:39:17Z,0,0,,en,youtube,2026-01-14T13:23:11.932702
Ugy77j0JrxSYPjWp6lN4AaABAg,6nCw50D5TWQ,309fd60ac121b471,Which,2024-03-22T13:15:31Z,1,0,,en,youtube,2026-01-14T13:23:12.218635
UgzcW0ZSZpl-lk8c1cZ4AaABAg,6nCw50D5TWQ,ecbe2595078ab03b,"What the hell, it's a 30 minute, commercial? For floor mats. After all, he said what I got out of it is you don't have to pay at the gas station. $4 a gallon, you don't have to do any maintenance, yeah, every 2 or 3 thousand miles you might have to replace tires. You don't have to go with the most expensive ones. You could pick them up online for half the cost. I prefer charging at home, but if you have no way of doing that, charge it at tesla charging station, which will cost you around.$20 for 350 mi, how much do you think it would cost you at the gas station for premium around $5 a gallon.  So the savings are there. But he doesn't mention all that all he's talking about is car mats, that's where he gets his money from.",2025-09-12T12:34:01Z,0,0,,en,youtube,2026-01-14T13:23:12.328437
Ugzh1-QM4mcuq7Zxx1l4AaABAg,6nCw50D5TWQ,7fa131546e3ed6c2,Nice to see you are still around. You feel off my radar. Very cool and informative video. You deserve more subscribers,2024-03-23T13:51:54Z,10,1,,en,youtube,2026-01-14T13:23:12.218665
Ugzh1-QM4mcuq7Zxx1l4AaABAg.A1KUjeu2m68A1LZKmP2ocg,6nCw50D5TWQ,051f3a0b5b24044d,Thanks. Make sure you hit sub and ring bell if you’re not watching they’ll stop serving videos.,2024-03-23T23:51:18Z,0,0,Ugzh1-QM4mcuq7Zxx1l4AaABAg,en,youtube,2026-01-14T13:23:12.218676
UgxbxgEovstEGrbLvAZ4AaABAg,6nCw50D5TWQ,3d03b4d78fcc1652,"Really, $24 for a full charge on a Tesla, I drive a Honda insight and it only cost me 20 bucks for a full tank.",2025-10-01T16:16:22Z,0,0,,en,youtube,2026-01-14T13:23:12.328431
UgwJUL6iXgiW_ZX7-2d4AaABAg,6nCw50D5TWQ,de8b0c2908b3f8af,"If You want to save money due to gas price , opting for Tesla. Then please don't. If You like the car and technology then go for it. I see lot of people have unrealistic expectations. They compare cost of ownership of Camry or a civic and also compare the ride quality with a Mercedes GLE or a Lexus RX.",2024-05-14T23:07:07Z,1,0,,en,youtube,2026-01-14T13:23:12.328767
Ugy3U7Rls_uc8Pr862h4AaABAg,6nCw50D5TWQ,e4234a7cebb449de,"Changing tires is the biggest cost, annual oil change can be 200$ but 2000$ tires every year, well that can be troublesome for some people.",2024-04-03T05:56:29Z,5,4,,en,youtube,2026-01-14T13:23:12.218696
Ugy3U7Rls_uc8Pr862h4AaABAg.A1ky4DSFDagA3L8h7MTDX8,6nCw50D5TWQ,21d34cc1b21b0a92,Main reason Im hesitant bc my wife drives her ice suv like a maniac so I’m reslly scared she will rip in tesla and tear up the tires faster🤣,2024-05-12T13:01:21Z,2,0,Ugy3U7Rls_uc8Pr862h4AaABAg,en,youtube,2026-01-14T13:23:12.218702
Ugy3U7Rls_uc8Pr862h4AaABAg.A1ky4DSFDagA3_cQxwY4rv,6nCw50D5TWQ,ee871859c261a7db,Three years for tires for me,2024-05-18T13:18:30Z,0,0,Ugy3U7Rls_uc8Pr862h4AaABAg,en,youtube,2026-01-14T13:23:12.218707
Ugy3U7Rls_uc8Pr862h4AaABAg.A1ky4DSFDagA7UogC79-YT,6nCw50D5TWQ,0aa819699bf99e9c,@jaydubya9265 there is tires out there for $200 for Tesla lol,2024-08-23T17:15:42Z,0,0,Ugy3U7Rls_uc8Pr862h4AaABAg,en,youtube,2026-01-14T13:23:12.218713
Ugy3U7Rls_uc8Pr862h4AaABAg.A1ky4DSFDagA7hl0fvwhdA,6nCw50D5TWQ,fe0e410fdd81b6ba,​@jaydubya9265 haha...I wish your wifey could see this comment😂.,2024-08-29T03:13:03Z,0,0,Ugy3U7Rls_uc8Pr862h4AaABAg,en,youtube,2026-01-14T13:23:12.218718
UgzT0yOrnMmfGLZXuGh4AaABAg,6nCw50D5TWQ,459b7501c90c1f40,$75-100 per month ?,2024-03-26T13:40:40Z,0,0,,en,youtube,2026-01-14T13:23:12.218724
Ugz6GxyhQnmN7NhGakJ4AaABAg,6nCw50D5TWQ,5bed4bc3d54a29f1,"EVs and especially Teslas are computer on wheels.  They are not DIY repairable cars and that's the biggest problem with these throw away appliances.  Once battery goes bad or expensive electronics fail out of warranty, it's going to cost you arms and legs.  Meanwhile, Cubans are driving their 60+ year old cars everyday.   That is difference between DIY repairable gas cars and expensive disposable cars like Teslas.   I have 30 year old car and truck, and because they are DIY repairable, they cost way less than any Tesla to maintain and keep on the road.",2024-05-19T15:52:50Z,6,1,,en,youtube,2026-01-14T13:23:12.328750
Ugz6GxyhQnmN7NhGakJ4AaABAg.A3cTtCDI3ylAOH6b4OeirL,6nCw50D5TWQ,15370cc27cb0c4d6,"Yea but Cubans are sick of it , they don't have options 😂",2025-10-14T22:25:21Z,0,0,Ugz6GxyhQnmN7NhGakJ4AaABAg,en,youtube,2026-01-14T13:23:12.218734
UgxF09ZaLvwmqfMzAnR4AaABAg,6nCw50D5TWQ,0d6cc705302f9e53,💯💯,2024-03-22T14:55:57Z,0,0,,en,youtube,2026-01-14T13:23:12.218739
UgwDalcou8y00IQ31rB4AaABAg,6nCw50D5TWQ,82015c95adad1a3a,3WL > Weather tech,2025-08-20T09:27:20Z,0,0,,en,youtube,2026-01-14T13:23:12.328442
UgzBjgRuldNs8b4ZaH94AaABAg,6nCw50D5TWQ,dc66e2ad0734328c,"By the time you add all those expenses, timing and inconveniences you are better off getting a V4 vehicle get more for your money.",2024-09-24T21:18:08Z,1,0,,en,youtube,2026-01-14T13:23:12.328660
UgxCbc1WeyhbN73ji914AaABAg,6nCw50D5TWQ,fc10a996b71faa51,Nope not in Florida it’s cheap and insurance is cheap and charging is cheap so not sure what you guys are talking about. And I can buy a used battery off eBay for 2k and install it at my house in about 4 hours so way cheaper then motor for gas car or transmission or computer or timing belts or oil changes or alternator or starter or all the other crap that I have had to change on my manny cars and trucks.,2024-12-03T14:58:35Z,0,0,,en,youtube,2026-01-14T13:23:12.328604
UgxKCsMsK3XH76N7HBt4AaABAg,6nCw50D5TWQ,cd8cc813f2ba5236,If I can spend $24+ to charge ev I ma buy Toyota Prius,2024-05-13T01:12:21Z,0,0,,en,youtube,2026-01-14T13:23:12.328778
UgxBa8u9M5uQT0Z1ffx4AaABAg,6nCw50D5TWQ,6eb3949dad9931c7,Thank you for all the info now i made my decision about buy one,2024-12-17T04:43:42Z,0,1,,en,youtube,2026-01-14T13:23:12.328593
UgxBa8u9M5uQT0Z1ffx4AaABAg.AC89psRKYQwAC9zFYLf8Mn,6nCw50D5TWQ,051f3a0b5b24044d,Awsome - it's a great car. Make sure you use the link for the discount and it helps me out too! ,2024-12-17T21:40:58Z,0,0,UgxBa8u9M5uQT0Z1ffx4AaABAg,en,youtube,2026-01-14T13:23:12.218771
Ugx39Kj7u-za4AFkNw94AaABAg,6nCw50D5TWQ,18d7497210fbd162,"$2,300 for tires...no thanks..",2024-04-21T05:37:41Z,14,3,,en,youtube,2026-01-14T13:23:12.328810
Ugx39Kj7u-za4AFkNw94AaABAg.A2UHEFCdqn2A6_qyetdBJm,6nCw50D5TWQ,f1f27d46137b842f,My Ford F350 Superduty CrewCab 4x4 Lariat has Goodyear Trailrunners... about $500 to $600 a piece. Tesla tires around $350 each I believe...,2024-08-01T04:59:45Z,0,0,Ugx39Kj7u-za4AFkNw94AaABAg,en,youtube,2026-01-14T13:23:12.218783
Ugx39Kj7u-za4AFkNw94AaABAg.A2UHEFCdqn2A8eJGpYL1Qy,6nCw50D5TWQ,d5dc9d8fa3940ad9,I think this maybe an overestimation based on what you get and what you drive,2024-09-21T15:35:31Z,2,0,Ugx39Kj7u-za4AFkNw94AaABAg,en,youtube,2026-01-14T13:23:12.218788
Ugx39Kj7u-za4AFkNw94AaABAg.A2UHEFCdqn2A8fQxSU0yno,6nCw50D5TWQ,949d69e8668829f6,Agreed,2024-09-22T02:01:53Z,0,0,Ugx39Kj7u-za4AFkNw94AaABAg,en,youtube,2026-01-14T13:23:12.218793
UgxIu2iA0xrVQKjGivl4AaABAg,6nCw50D5TWQ,aa1387f87afb583e,"🙂Greetings!

I am subscribed to your channel, and I have noticed at the 03:31 timestamp, it shows Kevin the Tech Ninja saying  (rinses) when it should be reasons!

🫡I just want to make clear to everyone at Kevin the Tech Ninja, that I can spot or pinpoint any misspelled or misspoken words based on the fact that I do really enjoy watching your videos in a detailed manner to really enjoy them!

🤗Me finding things like the ones I have mentioned above, it is just me having fun and letting people involved with Kevin the Tech Ninja and the people watching the videos, that you can also have fun  finding things like this and promoting patience, tolerance and understanding in the process!

🕊️🌇May everyone at Kevin the Tech Ninja and people reading this or watching the videos have a wonderfully blessed day!",2024-11-17T00:09:56Z,0,0,,en,youtube,2026-01-14T13:23:12.328621
Ugz5RTeJUEIZl1NNzbp4AaABAg,6nCw50D5TWQ,96762c68ae3449c6,I haven’t had ANY of these issues. I just plug in the Tesla provided charger into a home outlet and it charges while I sleep at reduced electrical costs over night. In the morning all set to go. I found this video just weird because I’ve never had  any of these issues.  I’m a four year Tesla owner. I think this is just click bait. Sorry. By the way. I’m 70 years old. I LOVE my Tesla and on a fixed income it saves me sooooo much money.,2025-03-24T16:22:40Z,11,1,,en,youtube,2026-01-14T13:23:12.328540
Ugz5RTeJUEIZl1NNzbp4AaABAg.AG3Aw8VgYppAPLa8IZPl4q,6nCw50D5TWQ,a3e41eba52fa0062,"It depends on each person but some people spend money for fun or to look important. 
The reason I want to get one is the fsd which is an amazing asset.",2025-11-10T12:40:32Z,1,0,Ugz5RTeJUEIZl1NNzbp4AaABAg,en,youtube,2026-01-14T13:23:12.218809
UgweoWyd465nfDiZtL54AaABAg,6nCw50D5TWQ,bf4b87d48e590676,My cousin bought a new Tesla model S for around $100000 and I bought a used Porsche 997 for $35000 during the Covid.  His Tesla is now worth $18000 and my Porsche 997 is worth $45000 and has a top speed of over 170 mph and takes 5 minutes to fill up.😂,2025-06-12T04:55:45Z,1,1,,en,youtube,2026-01-14T13:23:12.328474
UgweoWyd465nfDiZtL54AaABAg.AJFwv2iCIBHALsYGE7jTkY,6nCw50D5TWQ,91b4e00cb9d2c14e,"You bought your car used. That's the advantage. I bought my Tesla used. I have driven it 20K miles and it's STILL worth more than I paid for it (got it below KBB private party good in Dec 2024, prices of all cars have gone up since). The kicker is that I get free charging at home and at work @ 2000+ miles per month driven.",2025-08-16T07:04:00Z,0,0,UgweoWyd465nfDiZtL54AaABAg,en,youtube,2026-01-14T13:23:12.218819
UgysQbf-fKp3Vq2aYFl4AaABAg,6nCw50D5TWQ,a56a8790149a4222,😂😂😂😂😂😂😂,2024-05-06T22:54:15Z,0,0,,en,youtube,2026-01-14T13:23:12.328798
Ugy8ZpBGT4klgYbK2pR4AaABAg,6nCw50D5TWQ,baa11f6070c001b9,I liked your video till it turned into a commercial.,2024-08-11T02:30:05Z,2,1,,en,youtube,2026-01-14T13:23:12.328686
Ugy8ZpBGT4klgYbK2pR4AaABAg.A6zKnIfNc3uA7wslcQ8UGl,6nCw50D5TWQ,4d5ced723871365f,Amen to that! Biggest turn off!,2024-09-04T00:09:22Z,0,0,Ugy8ZpBGT4klgYbK2pR4AaABAg,en,youtube,2026-01-14T13:23:12.218835
Ugzj3vXfb9TduYmXQBd4AaABAg,6nCw50D5TWQ,04959b584b00676d,I live in a country where charging a tesla is free. But you will be charged if your battery is full and you didn't move your car from the charging spot.,2024-11-12T08:23:24Z,2,3,,en,youtube,2026-01-14T13:23:12.328631
